region,season,quadrat,species,sex,stage,is_gravid,carapace_width,carapace_length,front_width,left_claw_length,right_claw_length
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,46,35,31,25,59
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,51,40,23,32,73
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,37,29,25,17,50
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,41,32,19,24,53
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,40,31,17,22,44
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,56,43,30,27,86
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,44,34,28,26,75
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,39,30,28,16,55
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,54,41,28,22,72
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,49,38,31,23,59
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,40,31,24,19,44
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,47,36,28,32,65
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,44,34,24,24,68
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,43,33,18,24,60
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,36,28,22,15,42
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,41,32,23,18,62
Ria de Alvor,summer,2,Afruca farensis,male,sub_adult,FALSE,56,43,21,26,71
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,67,51,48,30,88
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,80,61,36,42,101
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,104,79,66,45,141
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,68,54,49,31,92
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,58,46,47,27,100
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,94,71,43,47,155
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,103,79,77,50,132
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,78,59,40,44,108
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,70,53,49,31,108
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,69,52,49,45,109
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,100,75,52,43,127
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,101,77,47,53,140
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,73,55,52,38,103
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,81,62,56,39,122
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,58,44,38,27,84
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,99,75,54,48,138
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,96,73,41,49,127
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,62,47,29,23,95
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,111,84,95,57,160
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,107,82,54,55,179
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,57,44,24,31,76
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,87,67,48,56,43
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,108,82,56,52,155
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,101,77,60,46,139
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,88,67,71,46,115
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,109,83,57,49,138
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,91,69,70,53,147
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,98,76,64,49,134
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,99,75,40,47,137
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,91,70,51,65,125
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,95,73,55,39,126
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,70,55,52,30,98
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,60,46,32,31,98
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,87,66,66,40,132
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,69,53,47,42,87
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,57,45,42,25,68
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,84,64,41,40,105
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,81,62,60,37,118
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,73,55,54,33,109
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,70,54,34,35,96
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,96,73,48,40,51
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,59,45,39,30,77
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,106,80,65,59,61
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,111,85,50,63,146
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,73,55,58,41,92
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,97,74,56,45,135
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,100,76,42,46,137
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,59,45,41,30,93
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,91,69,36,46,140
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,83,63,54,44,37
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,91,69,42,44,134
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,103,78,49,57,159
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,102,78,59,50,147
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,72,55,43,30,102
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,72,55,50,48,91
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,93,70,40,45,133
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,105,80,64,41,141
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,76,59,47,31,105
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,88,67,41,54,128
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,60,47,34,35,69
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,82,63,50,39,131
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,65,50,44,32,99
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,82,65,68,41,42
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,98,74,43,47,46
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,84,64,36,35,114
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,93,73,55,45,132
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,73,55,34,39,102
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,75,57,52,35,90
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,86,66,70,52,113
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,97,74,78,44,128
Ria de Alvor,summer,2,Afruca farensis,male,adult,FALSE,76,58,56,49,109
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,13,8,10,12
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,16,11,6,10,5
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,16,14,5,8,5
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,10,8,4,5,4
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,13,8,8,10
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,15,11,6,7,8
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,11,4,10,9
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,15,11,7,6,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,11,7,7,12
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,13,7,9,6
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,13,8,18,9
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,13,7,10,9
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,13,6,10,8
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,TRUE,11,9,3,8,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,11,6,12,10
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,15,7,15,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,12,9,5,6,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,TRUE,11,9,5,8,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,11,10,6,6,12
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,11,10,5,5,3
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,11,6,4,10
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,11,7,5,14
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,15,11,5,7,14
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,13,8,12,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,11,5,9,10
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,12,10,4,7,8
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,15,11,8,7,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,10,6,8,11
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,16,13,5,10,6
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,10,7,7,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,12,10,5,4,8
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,9,6,7,9
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,10,5,10,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,10,5,9,14
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,12,11,5,9,6
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,11,4,11,5
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,9,4,6,9
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,11,9,4,9,5
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,10,4,8,9
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,10,6,13,5
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,16,13,8,10,7
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,12,9,5,5,6
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,15,11,5,11,10
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,11,5,12,5
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,TRUE,12,9,5,4,10
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,16,12,7,8,10
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,13,9,4,7,5
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,16,13,6,12,8
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,17,13,6,7,10
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,TRUE,10,9,5,4,8
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,11,9,3,5,3
Ria de Alvor,summer,2,Uca olhanensis,female,juvenile,FALSE,14,12,7,6,7
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,16,12,7,14,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,25,19,10,12,18
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,22,16,8,15,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,25,21,9,11,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,19,13,9,10,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,18,13,7,11,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,23,18,11,21,13
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,19,14,7,11,11
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,24,17,11,9,17
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,TRUE,24,19,11,18,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,18,13,6,8,7
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,16,13,7,6,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,16,12,7,9,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,15,11,6,11,5
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,22,17,7,9,13
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,24,18,10,20,17
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,TRUE,20,16,6,8,11
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,TRUE,16,11,6,8,5
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,24,18,11,12,13
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,18,13,5,10,14
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,20,15,7,11,13
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,22,19,8,8,8
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,TRUE,19,14,9,10,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,18,13,7,15,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,24,18,11,16,23
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,15,12,7,6,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,TRUE,24,18,11,17,17
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,21,16,9,9,15
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,18,13,9,7,9
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,19,15,7,11,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,23,17,7,15,14
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,20,15,8,13,9
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,17,12,8,8,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,22,16,8,13,15
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,15,12,5,8,9
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,16,13,5,10,11
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,21,16,7,13,8
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,22,17,11,10,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,15,11,8,10,9
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,TRUE,22,16,8,14,18
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,20,15,8,15,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,17,14,5,13,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,19,14,7,13,9
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,20,15,8,18,13
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,23,17,8,15,10
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,TRUE,24,18,8,8,22
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,20,14,6,7,15
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,23,17,11,13,17
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,17,14,8,8,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,21,16,7,16,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,22,18,9,9,12
Ria de Alvor,summer,2,Uca olhanensis,female,pre_puberty,FALSE,17,13,7,6,11
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,35,26,14,22,23
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,17,8,10,15
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,27,20,9,15,19
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,35,25,10,27,21
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,TRUE,34,25,16,20,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,20,15,7,11,9
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,26,19,13,20,19
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,32,24,11,11,27
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,27,22,11,15,15
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,27,22,10,21,15
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,25,16,19,23
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,25,14,26,25
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,23,17,7,11,14
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,20,16,9,13,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,27,20,11,9,15
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,25,10,16,18
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,30,22,12,16,21
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,27,20,9,13,13
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,TRUE,21,15,7,11,19
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,32,23,16,18,20
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,28,22,10,23,19
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,15,8,14,12
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,29,21,10,22,13
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,22,16,7,13,17
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,27,20,9,13,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,27,21,9,13,15
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,25,18,10,17,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,30,22,16,15,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,24,10,16,18
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,25,19,11,10,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,15,6,12,10
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,22,16,9,20,12
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,TRUE,29,21,13,17,17
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,28,20,11,15,17
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,22,17,7,14,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,25,16,20,25
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,30,22,9,19,19
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,33,24,14,25,17
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,31,22,12,16,17
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,29,21,10,21,17
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,32,24,11,19,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,32,25,11,22,20
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,28,21,11,14,13
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,31,22,10,12,17
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,20,15,8,11,10
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,23,18,9,10,9
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,29,22,10,16,21
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,23,18,10,18,12
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,26,19,12,15,18
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,32,23,12,20,20
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,25,11,23,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,15,9,16,10
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,32,23,10,11,18
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,22,16,7,16,10
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,28,20,14,18,15
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,16,10,14,8
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,28,20,10,18,21
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,25,9,21,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,23,19,10,13,11
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,33,24,11,19,24
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,28,22,13,16,21
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,30,22,10,21,21
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,31,24,14,15,15
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,33,24,10,23,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,35,25,17,22,22
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,25,14,23,25
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,31,25,10,15,12
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,23,16,8,15,18
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,32,23,13,23,20
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,26,19,12,13,14
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,TRUE,35,25,17,20,18
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,TRUE,21,17,7,11,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,23,18,12,11,13
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,33,24,15,23,16
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,35,27,17,22,19
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,16,9,13,10
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,35,25,12,21,18
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,17,10,12,13
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,29,21,14,22,13
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,15,8,14,11
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,34,24,12,22,21
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,24,20,7,10,15
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,26,19,8,14,17
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,27,19,10,20,13
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,FALSE,21,16,10,16,12
Ria de Alvor,summer,2,Uca olhanensis,female,sub_adult,TRUE,24,17,7,14,13
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,25,19,13,16,17
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,31,23,11,21,22
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,49,35,18,30,29
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,40,29,15,24,17
Ria de Alvor,summer,2,Uca olhanensis,female,adult,TRUE,39,29,12,21,16
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,30,22,9,21,21
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,44,31,14,36,21
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,32,24,10,15,18
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,38,28,16,25,24
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,48,34,20,36,29
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,50,36,22,24,27
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,37,27,16,24,19
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,28,20,13,13,18
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,28,20,14,19,21
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,43,31,21,23,31
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,35,26,12,23,24
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,32,24,15,22,24
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,29,22,10,21,11
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,36,26,16,21,22
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,43,30,18,25,25
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,43,33,18,27,24
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,35,26,14,22,17
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,35,26,15,23,21
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,40,30,13,27,25
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,42,30,16,22,32
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,39,29,16,22,21
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,47,33,22,29,31
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,47,34,20,22,34
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,44,32,19,30,30
Ria de Alvor,summer,2,Uca olhanensis,female,adult,TRUE,48,34,18,27,31
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,32,23,15,23,17
Ria de Alvor,summer,2,Uca olhanensis,female,adult,TRUE,38,27,16,21,22
Ria de Alvor,summer,2,Uca olhanensis,female,adult,FALSE,26,20,8,22,18
