cl,lcl,fw,species,longitude,is_gravid,rcl,stage,sex,id,cw,latitude
36,29,18,U. olhanensis,NA,FALSE,35,adult,male,1118,51,NA
56,56,39,U. olhanensis,NA,FALSE,37,adult,male,1119,77,NA
60,50,29,U. olhanensis,NA,FALSE,62,adult,male,1120,85,NA
37,31,25,U. olhanensis,NA,FALSE,35,adult,male,1121,52,NA
45,37,22,U. olhanensis,NA,FALSE,35,adult,male,1122,63,NA
57,36,32,U. olhanensis,NA,FALSE,48,adult,male,1123,77,NA
52,45,24,U. olhanensis,NA,FALSE,50,adult,male,1124,74,NA
56,37,26,U. olhanensis,NA,FALSE,52,adult,male,1125,63,NA
60,55,29,U. olhanensis,NA,FALSE,52,adult,male,1126,85,NA
51,49,32,U. olhanensis,NA,FALSE,49,adult,male,1127,72,NA
39,39,25,U. olhanensis,NA,FALSE,25,adult,male,1128,53,NA
36,32,13,U. olhanensis,NA,FALSE,31,adult,male,1129,45,NA
42,31,21,U. olhanensis,NA,FALSE,36,adult,male,1130,58,NA
53,48,36,U. olhanensis,NA,FALSE,46,adult,male,1131,74,NA
39,37,27,U. olhanensis,NA,FALSE,34,adult,male,1132,56,NA
39,26,23,U. olhanensis,NA,FALSE,35,adult,male,1133,52,NA
56,45,30,U. olhanensis,NA,FALSE,43,adult,male,1134,79,NA
34,26,23,U. olhanensis,NA,FALSE,27,adult,male,1135,48,NA
49,35,25,U. olhanensis,NA,FALSE,35,adult,male,1136,69,NA
52,38,30,U. olhanensis,NA,FALSE,48,adult,male,1137,71,NA
38,32,21,U. olhanensis,NA,FALSE,35,adult,male,1138,54,NA
53,43,26,U. olhanensis,NA,FALSE,42,adult,male,1139,75,NA
55,44,37,U. olhanensis,NA,FALSE,57,adult,male,1140,78,NA
54,52,32,U. olhanensis,NA,FALSE,46,adult,male,1141,74,NA
47,52,35,U. olhanensis,NA,FALSE,43,adult,male,1142,65,NA
41,33,20,U. olhanensis,NA,FALSE,38,adult,male,1143,56,NA
37,31,20,U. olhanensis,NA,FALSE,30,adult,male,1144,51,NA
46,31,22,U. olhanensis,NA,FALSE,36,adult,male,1145,64,NA
52,45,25,U. olhanensis,NA,FALSE,51,adult,male,1146,74,NA
57,54,23,U. olhanensis,NA,FALSE,53,adult,male,1147,78,NA
34,30,17,U. olhanensis,NA,FALSE,28,adult,male,1148,47,NA
39,33,29,U. olhanensis,NA,FALSE,36,adult,male,1149,55,NA
55,44,26,U. olhanensis,NA,FALSE,53,adult,male,1150,76,NA
62,41,29,U. olhanensis,NA,FALSE,55,adult,male,1151,87,NA
43,27,20,U. olhanensis,NA,FALSE,27,adult,male,1152,56,NA
53,40,24,U. olhanensis,NA,FALSE,53,adult,male,1153,76,NA
47,35,28,U. olhanensis,NA,FALSE,34,adult,male,1154,64,NA
55,42,33,U. olhanensis,NA,FALSE,44,adult,male,1155,77,NA
49,41,27,U. olhanensis,NA,FALSE,42,adult,male,1156,69,NA
38,40,17,U. olhanensis,NA,FALSE,32,adult,male,1157,53,NA
62,56,41,U. olhanensis,NA,FALSE,43,adult,male,1158,87,NA
34,25,19,U. olhanensis,NA,FALSE,20,adult,male,1159,45,NA
34,34,23,U. olhanensis,NA,FALSE,25,adult,male,1160,48,NA
49,39,30,U. olhanensis,NA,FALSE,40,adult,male,1161,68,NA
32,24,17,U. olhanensis,NA,FALSE,31,adult,male,1162,44,NA
51,41,22,U. olhanensis,NA,FALSE,43,adult,male,1163,71,NA
62,63,28,U. olhanensis,NA,FALSE,51,adult,male,1164,87,NA
57,46,40,U. olhanensis,NA,FALSE,51,adult,male,1165,81,NA
39,27,23,U. olhanensis,NA,FALSE,28,adult,male,1166,54,NA
53,47,23,U. olhanensis,NA,FALSE,47,adult,male,1167,75,NA
58,48,29,U. olhanensis,NA,FALSE,52,adult,male,1168,81,NA
51,40,23,U. olhanensis,NA,FALSE,33,adult,male,1169,66,NA
50,49,24,U. olhanensis,NA,FALSE,45,adult,male,1170,71,NA
42,34,17,U. olhanensis,NA,FALSE,32,adult,male,1171,59,NA
56,46,25,U. olhanensis,NA,FALSE,40,adult,male,1172,77,NA
42,28,21,U. olhanensis,NA,FALSE,35,adult,male,1173,58,NA
39,25,26,U. olhanensis,NA,FALSE,27,adult,male,1174,56,NA
54,42,28,U. olhanensis,NA,FALSE,53,adult,male,1175,75,NA
45,33,30,U. olhanensis,NA,FALSE,48,adult,male,1176,64,NA
38,34,20,U. olhanensis,NA,FALSE,27,adult,male,1177,53,NA
57,45,36,U. olhanensis,NA,FALSE,52,adult,male,1178,80,NA
49,42,27,U. olhanensis,NA,FALSE,33,adult,male,1179,69,NA
38,33,17,U. olhanensis,NA,FALSE,25,adult,male,1180,51,NA
58,45,26,U. olhanensis,NA,FALSE,59,adult,male,1181,82,NA
39,23,20,U. olhanensis,NA,FALSE,29,adult,male,1182,47,NA
37,28,17,U. olhanensis,NA,FALSE,30,adult,male,1183,51,NA
34,24,16,U. olhanensis,NA,FALSE,29,adult,male,1184,47,NA
51,46,35,U. olhanensis,NA,FALSE,40,adult,male,1185,72,NA
51,47,31,U. olhanensis,NA,FALSE,44,adult,male,1186,72,NA
57,50,28,U. olhanensis,NA,FALSE,51,adult,male,1187,82,NA
34,28,19,U. olhanensis,NA,FALSE,27,adult,male,1188,47,NA
32,25,20,U. olhanensis,NA,FALSE,33,adult,male,1189,45,NA
51,39,25,U. olhanensis,NA,FALSE,34,adult,male,1190,70,NA
36,35,15,U. olhanensis,NA,FALSE,31,adult,male,1191,50,NA
64,65,34,U. olhanensis,NA,FALSE,55,adult,male,1192,85,NA
66,56,31,U. olhanensis,NA,FALSE,47,adult,male,1193,86,NA
40,32,24,U. olhanensis,NA,FALSE,36,adult,male,1194,53,NA
61,53,28,U. olhanensis,NA,FALSE,58,adult,male,1195,86,NA
61,67,31,U. olhanensis,NA,FALSE,58,adult,male,1196,86,NA
54,49,25,U. olhanensis,NA,FALSE,47,adult,male,1197,75,NA
34,22,17,U. olhanensis,NA,FALSE,24,adult,male,1198,47,NA
45,35,32,U. olhanensis,NA,FALSE,46,adult,male,1199,64,NA
44,37,32,U. olhanensis,NA,FALSE,43,adult,male,1200,62,NA
60,50,33,U. olhanensis,NA,FALSE,51,adult,male,1201,85,NA
64,52,43,U. olhanensis,NA,FALSE,49,adult,male,1202,88,NA
50,39,33,U. olhanensis,NA,FALSE,47,adult,male,1203,69,NA
63,53,36,U. olhanensis,NA,FALSE,55,adult,male,1204,87,NA
43,33,31,U. olhanensis,NA,FALSE,35,adult,male,1205,61,NA
45,42,27,U. olhanensis,NA,FALSE,45,adult,male,1206,61,NA
47,33,30,U. olhanensis,NA,FALSE,40,adult,male,1207,60,NA
57,49,31,U. olhanensis,NA,FALSE,42,adult,male,1208,81,NA
45,37,24,U. olhanensis,NA,FALSE,41,adult,male,1209,63,NA
43,38,25,U. olhanensis,NA,FALSE,33,adult,male,1210,61,NA
63,41,43,U. olhanensis,NA,FALSE,51,adult,male,1211,87,NA
53,38,34,U. olhanensis,NA,FALSE,39,adult,male,1212,75,NA
39,44,23,U. olhanensis,NA,FALSE,33,adult,male,1213,56,NA
33,26,16,U. olhanensis,NA,FALSE,29,adult,male,1214,46,NA
59,51,25,U. olhanensis,NA,FALSE,41,adult,male,1215,82,NA
39,28,16,U. olhanensis,NA,FALSE,30,adult,male,1216,54,NA
57,43,31,U. olhanensis,NA,FALSE,51,adult,male,1217,81,NA
32,23,20,U. olhanensis,NA,FALSE,31,adult,male,1218,45,NA
33,24,19,U. olhanensis,NA,FALSE,32,adult,male,1219,45,NA
57,46,32,U. olhanensis,NA,FALSE,47,adult,male,1220,81,NA
55,42,35,U. olhanensis,NA,FALSE,46,adult,male,1221,76,NA
59,47,28,U. olhanensis,NA,FALSE,41,adult,male,1222,79,NA
62,63,31,U. olhanensis,NA,FALSE,49,adult,male,1223,85,NA
39,25,16,U. olhanensis,NA,FALSE,39,adult,male,1224,55,NA
49,43,34,U. olhanensis,NA,FALSE,39,adult,male,1225,69,NA
63,54,39,U. olhanensis,NA,FALSE,56,adult,male,1226,86,NA
54,39,28,U. olhanensis,NA,FALSE,43,adult,male,1227,76,NA
34,23,18,U. olhanensis,NA,FALSE,22,adult,male,1228,44,NA
32,28,16,U. olhanensis,NA,FALSE,27,adult,male,1229,45,NA
49,51,21,U. olhanensis,NA,FALSE,38,adult,male,1230,69,NA
48,42,20,U. olhanensis,NA,FALSE,34,adult,male,1231,65,NA
39,32,20,U. olhanensis,NA,FALSE,36,adult,male,1232,52,NA
54,41,31,U. olhanensis,NA,FALSE,44,adult,male,1233,76,NA
58,54,38,U. olhanensis,NA,FALSE,53,adult,male,1234,82,NA
46,53,21,U. olhanensis,NA,FALSE,39,adult,male,1235,64,NA
62,55,25,U. olhanensis,NA,FALSE,54,adult,male,1236,87,NA
42,33,19,U. olhanensis,NA,FALSE,38,adult,male,1237,58,NA
53,46,24,U. olhanensis,NA,FALSE,51,adult,male,1238,74,NA
33,28,20,U. olhanensis,NA,FALSE,23,adult,male,1239,47,NA
62,46,31,U. olhanensis,NA,FALSE,44,adult,male,1240,87,NA
49,43,25,U. olhanensis,NA,FALSE,46,adult,male,1241,69,NA
40,32,18,U. olhanensis,NA,FALSE,28,adult,male,1242,51,NA
56,41,26,U. olhanensis,NA,FALSE,52,adult,male,1243,80,NA
