cl,lcl,fw,species,longitude,is_gravid,rcl,stage,sex,id,cw,latitude
34,43,22,U. olhanensis,NA,TRUE,34,adult,female,1128,48,NA
29,33,17,U. olhanensis,NA,FALSE,27,adult,female,1129,41,NA
29,19,17,U. olhanensis,NA,FALSE,20,adult,female,1130,34,NA
19,17,10,U. olhanensis,NA,FALSE,18,adult,female,1131,25,NA
19,15,12,U. olhanensis,NA,FALSE,14,adult,female,1132,26,NA
34,18,14,U. olhanensis,NA,TRUE,24,adult,female,1133,47,NA
29,30,15,U. olhanensis,NA,FALSE,21,adult,female,1134,40,NA
33,26,20,U. olhanensis,NA,FALSE,27,adult,female,1135,46,NA
34,33,19,U. olhanensis,NA,FALSE,30,adult,female,1136,46,NA
25,14,12,U. olhanensis,NA,FALSE,23,adult,female,1137,33,NA
19,22,13,U. olhanensis,NA,FALSE,17,adult,female,1138,27,NA
19,11,10,U. olhanensis,NA,FALSE,18,adult,female,1139,26,NA
34,28,19,U. olhanensis,NA,FALSE,32,adult,female,1140,48,NA
31,27,14,U. olhanensis,NA,TRUE,30,adult,female,1141,44,NA
20,15,10,U. olhanensis,NA,FALSE,13,adult,female,1142,29,NA
21,19,9,U. olhanensis,NA,FALSE,13,adult,female,1143,30,NA
27,20,17,U. olhanensis,NA,FALSE,21,adult,female,1144,38,NA
31,27,18,U. olhanensis,NA,FALSE,24,adult,female,1145,43,NA
29,22,14,U. olhanensis,NA,FALSE,22,adult,female,1146,40,NA
25,18,16,U. olhanensis,NA,FALSE,20,adult,female,1147,35,NA
33,30,16,U. olhanensis,NA,FALSE,32,adult,female,1148,47,NA
34,25,25,U. olhanensis,NA,FALSE,24,adult,female,1149,47,NA
38,31,19,U. olhanensis,NA,FALSE,29,adult,female,1150,50,NA
37,27,17,U. olhanensis,NA,FALSE,26,adult,female,1151,49,NA
31,25,19,U. olhanensis,NA,FALSE,21,adult,female,1152,42,NA
22,20,9,U. olhanensis,NA,FALSE,14,adult,female,1153,30,NA
20,13,14,U. olhanensis,NA,FALSE,14,adult,female,1154,27,NA
26,15,15,U. olhanensis,NA,FALSE,22,adult,female,1155,35,NA
34,27,14,U. olhanensis,NA,FALSE,25,adult,female,1156,47,NA
21,8,14,U. olhanensis,NA,FALSE,22,adult,female,1157,27,NA
29,25,20,U. olhanensis,NA,FALSE,18,adult,female,1158,40,NA
33,32,15,U. olhanensis,NA,FALSE,28,adult,female,1159,47,NA
21,17,11,U. olhanensis,NA,FALSE,15,adult,female,1160,29,NA
35,25,20,U. olhanensis,NA,FALSE,35,adult,female,1161,49,NA
32,22,14,U. olhanensis,NA,FALSE,26,adult,female,1162,42,NA
33,28,24,U. olhanensis,NA,FALSE,24,adult,female,1163,45,NA
21,13,10,U. olhanensis,NA,FALSE,16,adult,female,1164,25,NA
35,27,15,U. olhanensis,NA,FALSE,30,adult,female,1165,49,NA
36,29,19,U. olhanensis,NA,FALSE,36,adult,female,1166,48,NA
19,12,10,U. olhanensis,NA,FALSE,10,adult,female,1167,26,NA
19,15,12,U. olhanensis,NA,FALSE,16,adult,female,1168,27,NA
34,34,16,U. olhanensis,NA,FALSE,35,adult,female,1169,48,NA
30,28,12,U. olhanensis,NA,FALSE,18,adult,female,1170,40,NA
21,14,12,U. olhanensis,NA,FALSE,18,adult,female,1171,27,NA
27,16,12,U. olhanensis,NA,TRUE,24,adult,female,1172,38,NA
25,26,16,U. olhanensis,NA,FALSE,16,adult,female,1173,32,NA
24,15,14,U. olhanensis,NA,FALSE,19,adult,female,1174,32,NA
29,24,20,U. olhanensis,NA,FALSE,24,adult,female,1175,41,NA
24,17,14,U. olhanensis,NA,FALSE,23,adult,female,1176,34,NA
35,25,15,U. olhanensis,NA,FALSE,18,adult,female,1177,47,NA
21,17,13,U. olhanensis,NA,FALSE,24,adult,female,1178,29,NA
19,14,12,U. olhanensis,NA,FALSE,14,adult,female,1179,26,NA
29,29,13,U. olhanensis,NA,TRUE,30,adult,female,1180,40,NA
29,28,14,U. olhanensis,NA,TRUE,29,adult,female,1181,41,NA
35,43,24,U. olhanensis,NA,FALSE,34,adult,female,1182,49,NA
32,31,21,U. olhanensis,NA,FALSE,37,adult,female,1183,46,NA
37,27,15,U. olhanensis,NA,TRUE,22,adult,female,1184,46,NA
28,21,15,U. olhanensis,NA,FALSE,20,adult,female,1185,39,NA
28,24,13,U. olhanensis,NA,FALSE,26,adult,female,1186,39,NA
28,21,12,U. olhanensis,NA,FALSE,29,adult,female,1187,38,NA
26,27,11,U. olhanensis,NA,FALSE,18,adult,female,1188,34,NA
38,22,22,U. olhanensis,NA,FALSE,30,adult,female,1189,49,NA
34,27,13,U. olhanensis,NA,FALSE,22,adult,female,1190,42,NA
20,16,10,U. olhanensis,NA,FALSE,17,adult,female,1191,26,NA
19,10,12,U. olhanensis,NA,FALSE,15,adult,female,1192,26,NA
21,16,9,U. olhanensis,NA,FALSE,17,adult,female,1193,26,NA
29,11,10,U. olhanensis,NA,FALSE,24,adult,female,1194,31,NA
32,26,19,U. olhanensis,NA,FALSE,27,adult,female,1195,45,NA
34,20,18,U. olhanensis,NA,FALSE,33,adult,female,1196,49,NA
27,22,15,U. olhanensis,NA,FALSE,21,adult,female,1197,35,NA
22,17,14,U. olhanensis,NA,FALSE,15,adult,female,1198,30,NA
22,23,9,U. olhanensis,NA,FALSE,16,adult,female,1199,27,NA
30,32,13,U. olhanensis,NA,TRUE,21,adult,female,1200,42,NA
33,25,21,U. olhanensis,NA,FALSE,25,adult,female,1201,43,NA
29,20,16,U. olhanensis,NA,FALSE,20,adult,female,1202,40,NA
32,22,21,U. olhanensis,NA,FALSE,31,adult,female,1203,44,NA
22,18,14,U. olhanensis,NA,FALSE,20,adult,female,1204,30,NA
25,19,11,U. olhanensis,NA,FALSE,21,adult,female,1205,33,NA
23,18,13,U. olhanensis,NA,FALSE,22,adult,female,1206,30,NA
29,28,19,U. olhanensis,NA,FALSE,20,adult,female,1207,38,NA
32,26,16,U. olhanensis,NA,FALSE,25,adult,female,1208,44,NA
33,32,15,U. olhanensis,NA,FALSE,31,adult,female,1209,47,NA
40,25,16,U. olhanensis,NA,TRUE,23,adult,female,1210,49,NA
29,17,18,U. olhanensis,NA,TRUE,28,adult,female,1211,39,NA
19,21,12,U. olhanensis,NA,FALSE,20,adult,female,1212,25,NA
27,33,14,U. olhanensis,NA,FALSE,25,adult,female,1213,38,NA
28,25,15,U. olhanensis,NA,FALSE,16,adult,female,1214,40,NA
33,27,16,U. olhanensis,NA,FALSE,23,adult,female,1215,45,NA
27,22,16,U. olhanensis,NA,FALSE,25,adult,female,1216,38,NA
28,25,16,U. olhanensis,NA,TRUE,23,adult,female,1217,39,NA
31,23,18,U. olhanensis,NA,FALSE,22,adult,female,1218,42,NA
18,16,10,U. olhanensis,NA,FALSE,17,adult,female,1219,25,NA
27,19,14,U. olhanensis,NA,TRUE,19,adult,female,1220,36,NA
23,18,13,U. olhanensis,NA,FALSE,21,adult,female,1221,32,NA
37,34,16,U. olhanensis,NA,FALSE,38,adult,female,1222,47,NA
28,26,12,U. olhanensis,NA,FALSE,23,adult,female,1223,38,NA
30,23,13,U. olhanensis,NA,FALSE,27,adult,female,1224,39,NA
28,30,14,U. olhanensis,NA,FALSE,28,adult,female,1225,39,NA
28,26,16,U. olhanensis,NA,TRUE,23,adult,female,1226,38,NA
20,15,11,U. olhanensis,NA,FALSE,25,adult,female,1227,27,NA
27,27,17,U. olhanensis,NA,FALSE,17,adult,female,1228,37,NA
32,26,17,U. olhanensis,NA,FALSE,27,adult,female,1229,44,NA
26,21,15,U. olhanensis,NA,FALSE,22,adult,female,1230,36,NA
20,19,9,U. olhanensis,NA,FALSE,24,adult,female,1231,28,NA
28,27,13,U. olhanensis,NA,FALSE,22,adult,female,1232,39,NA
29,28,15,U. olhanensis,NA,FALSE,20,adult,female,1233,39,NA
23,23,13,U. olhanensis,NA,TRUE,20,adult,female,1234,31,NA
22,15,11,U. olhanensis,NA,FALSE,19,adult,female,1235,31,NA
33,31,13,U. olhanensis,NA,FALSE,26,adult,female,1236,46,NA
29,31,18,U. olhanensis,NA,FALSE,19,adult,female,1237,37,NA
32,25,17,U. olhanensis,NA,FALSE,25,adult,female,1238,43,NA
23,14,11,U. olhanensis,NA,FALSE,18,adult,female,1239,31,NA
35,27,21,U. olhanensis,NA,TRUE,28,adult,female,1240,49,NA
24,16,13,U. olhanensis,NA,FALSE,15,adult,female,1241,32,NA
23,23,16,U. olhanensis,NA,FALSE,30,adult,female,1242,32,NA
21,20,10,U. olhanensis,NA,FALSE,15,adult,female,1243,28,NA
30,22,16,U. olhanensis,NA,FALSE,26,adult,female,1244,39,NA
32,27,12,U. olhanensis,NA,FALSE,27,adult,female,1245,44,NA
20,15,12,U. olhanensis,NA,FALSE,19,adult,female,1246,28,NA
27,26,12,U. olhanensis,NA,FALSE,20,adult,female,1247,37,NA
33,27,18,U. olhanensis,NA,FALSE,25,adult,female,1248,42,NA
34,33,17,U. olhanensis,NA,FALSE,30,adult,female,1249,46,NA
36,32,17,U. olhanensis,NA,FALSE,36,adult,female,1250,49,NA
25,12,10,U. olhanensis,NA,FALSE,14,adult,female,1251,31,NA
29,23,16,U. olhanensis,NA,FALSE,27,adult,female,1252,40,NA
20,15,11,U. olhanensis,NA,FALSE,18,adult,female,1253,27,NA
25,19,13,U. olhanensis,NA,FALSE,22,adult,female,1254,35,NA
11,8,6,U. olhanensis,NA,FALSE,10,juvenile,?,1255,15,NA
8,3,3,U. olhanensis,NA,FALSE,7,juvenile,male,1256,10,NA
12,11,6,U. olhanensis,NA,FALSE,13,juvenile,male,1257,16,NA
12,7,6,U. olhanensis,NA,FALSE,11,juvenile,male,1258,15,NA
13,7,8,U. olhanensis,NA,FALSE,12,juvenile,male,1259,17,NA
8,4,4,U. olhanensis,NA,FALSE,6,juvenile,male,1260,10,NA
10,10,5,U. olhanensis,NA,FALSE,9,juvenile,male,1261,13,NA
9,8,4,U. olhanensis,NA,FALSE,8,juvenile,male,1262,12,NA
11,7,6,U. olhanensis,NA,FALSE,8,juvenile,male,1263,15,NA
12,8,7,U. olhanensis,NA,FALSE,7,juvenile,male,1264,16,NA
13,12,7,U. olhanensis,NA,FALSE,9,juvenile,male,1265,16,NA
9,7,4,U. olhanensis,NA,FALSE,6,juvenile,male,1266,11,NA
13,6,7,U. olhanensis,NA,FALSE,4,juvenile,male,1267,16,NA
11,13,7,U. olhanensis,NA,FALSE,9,juvenile,male,1268,14,NA
11,10,6,U. olhanensis,NA,FALSE,8,juvenile,male,1269,15,NA
10,15,5,U. olhanensis,NA,FALSE,11,juvenile,male,1270,14,NA
13,9,5,U. olhanensis,NA,FALSE,7,juvenile,male,1271,17,NA
12,10,6,U. olhanensis,NA,FALSE,18,juvenile,male,1272,15,NA
11,9,4,U. olhanensis,NA,FALSE,13,juvenile,male,1273,14,NA
11,10,7,U. olhanensis,NA,FALSE,9,juvenile,male,1274,16,NA
13,13,5,U. olhanensis,NA,FALSE,7,juvenile,male,1275,16,NA
12,10,7,U. olhanensis,NA,FALSE,5,juvenile,male,1276,16,NA
9,7,5,U. olhanensis,NA,FALSE,7,juvenile,male,1277,12,NA
12,7,6,U. olhanensis,NA,FALSE,8,juvenile,male,1278,14,NA
10,7,5,U. olhanensis,NA,FALSE,6,juvenile,male,1279,14,NA
12,9,6,U. olhanensis,NA,FALSE,11,juvenile, ,1280,15,NA
12,12,6,U. olhanensis,NA,FALSE,9,juvenile,male,1281,16,NA
10,8,6,U. olhanensis,NA,FALSE,9,juvenile,male,1282,13,NA
10,6,4,U. olhanensis,NA,FALSE,9,juvenile,male,1283,10,NA
8,11,6,U. olhanensis,NA,FALSE,10,juvenile,male,1284,11,NA
9,6,4,U. olhanensis,NA,FALSE,4,juvenile,male,1285,11,NA
9,7,4,U. olhanensis,NA,FALSE,8,juvenile,N/R,1286,12,NA
12,8,5,U. olhanensis,NA,FALSE,7,juvenile, ,1287,16,NA
12,6,6,U. olhanensis,NA,FALSE,7,juvenile,-,1288,13,NA
10,10,5,U. olhanensis,NA,FALSE,9,juvenile,-,1289,13,NA
11,13,5,U. olhanensis,NA,FALSE,7,juvenile,male,1290,14,NA
11,11,5,U. olhanensis,NA,FALSE,11,juvenile, ,1291,14,NA
8,6,4,U. olhanensis,NA,FALSE,8,juvenile,male,1292,11,NA
9,5,4,U. olhanensis,NA,FALSE,4,juvenile,male,1293,10,NA
8,7,4,U. olhanensis,NA,FALSE,5,juvenile,male,1294,10,NA
13,12,8,U. olhanensis,NA,FALSE,9,juvenile,male,1295,16,NA
12,11,7,U. olhanensis,NA,FALSE,10,juvenile,male,1296,16,NA
12,10,5,U. olhanensis,NA,FALSE,7,juvenile,male,1297,15,NA
9,10,6,U. olhanensis,NA,FALSE,5,juvenile,male,1298,13,NA
11,6,7,U. olhanensis,NA,FALSE,8,juvenile,male,1299,15,NA
9,5,5,U. olhanensis,NA,FALSE,6,juvenile,male,1300,11,NA
8,7,3,U. olhanensis,NA,FALSE,6,juvenile,male,1301,11,NA
8,8,4,U. olhanensis,NA,FALSE,7,juvenile,male,1302,11,NA
12,11,6,U. olhanensis,NA,FALSE,10,juvenile,male,1303,16,NA
12,9,6,U. olhanensis,NA,FALSE,10,juvenile,male,1304,16,NA
14,11,6,U. olhanensis,NA,FALSE,8,juvenile,male,1305,14,NA
8,5,4,U. olhanensis,NA,FALSE,9,juvenile,male,1306,10,NA
9,9,4,U. olhanensis,NA,FALSE,7,juvenile,male,1307,11,NA
10,8,4,U. olhanensis,NA,FALSE,11,juvenile,male,1308,13,NA
11,8,5,U. olhanensis,NA,FALSE,8,juvenile,male,1309,15,NA
11,8,5,U. olhanensis,NA,FALSE,8,juvenile,male,1310,15,NA
9,5,5,U. olhanensis,NA,FALSE,6,juvenile,male,1311,11,NA
10,6,6,U. olhanensis,NA,FALSE,7,juvenile,male,1312,14,NA
9,6,3,U. olhanensis,NA,FALSE,5,juvenile,male,1313,12,NA
8,4,4,U. olhanensis,NA,FALSE,5,juvenile,male,1314,10,NA
9,8,5,U. olhanensis,NA,FALSE,9,juvenile,male,1315,10,NA
12,12,6,U. olhanensis,NA,FALSE,9,juvenile,male,1316,16,NA
13,7,7,U. olhanensis,NA,FALSE,6,juvenile,male,1317,17,NA
11,10,7,U. olhanensis,NA,FALSE,11,juvenile,male,1318,15,NA
10,9,6,U. olhanensis,NA,FALSE,7,juvenile,male,1319,14,NA
9,7,5,U. olhanensis,NA,FALSE,8,juvenile,male or female,1320,12,NA
12,9,6,U. olhanensis,NA,FALSE,8,juvenile,-,1321,14,NA
12,13,5,U. olhanensis,NA,FALSE,11,juvenile,male,1322,15,NA
10,7,4,U. olhanensis,NA,FALSE,7,juvenile,N/R,1323,13,NA
13,5,4,U. olhanensis,NA,FALSE,10,juvenile,male,1324,14,NA
11,9,7,U. olhanensis,NA,FALSE,9,juvenile,male,1325,15,NA
9,8,5,U. olhanensis,NA,FALSE,5,juvenile,male,1326,11,NA
9,9,4,U. olhanensis,NA,FALSE,10,juvenile,male,1327,12,NA
13,6,8,U. olhanensis,NA,FALSE,6,juvenile,male,1328,16,NA
12,12,9,U. olhanensis,NA,FALSE,11,juvenile,male,1329,16,NA
10,4,5,U. olhanensis,NA,FALSE,5,juvenile, ,1330,10,NA
11,9,5,U. olhanensis,NA,FALSE,6,juvenile,male,1331,14,NA
10,7,4,U. olhanensis,NA,FALSE,10,juvenile,male,1332,12,NA
12,3,6,U. olhanensis,NA,FALSE,12,juvenile,,1333,16,NA
13,7,6,U. olhanensis,NA,FALSE,9,juvenile,male,1334,13,NA
10,9,5,U. olhanensis,NA,FALSE,5,juvenile,male,1335,14,NA
9,10,6,U. olhanensis,NA,FALSE,4,juvenile,-,1336,13,NA
9,8,4,U. olhanensis,NA,FALSE,10,juvenile,N/R,1337,11,NA
11,5,5,U. olhanensis,NA,FALSE,9,juvenile,male,1338,14,NA
10,6,6,U. olhanensis,NA,FALSE,8,juvenile,N/R,1339,12,NA
12,10,6,U. olhanensis,NA,FALSE,10,juvenile,male,1340,14,NA
12,8,6,U. olhanensis,NA,FALSE,12,juvenile,male,1341,15,NA
10,10,4,U. olhanensis,NA,FALSE,8,juvenile,male,1342,13,NA
9,7,6,U. olhanensis,NA,FALSE,5,juvenile,male,1343,12,NA
9,12,4,U. olhanensis,NA,FALSE,8,juvenile,male,1344,11,NA
8,9,5,U. olhanensis,NA,FALSE,6,juvenile,?,1345,10,NA
11,10,6,U. olhanensis,NA,FALSE,6,juvenile,male,1346,13,NA
11,14,6,U. olhanensis,NA,FALSE,9,juvenile,male,1347,14,NA
9,6,5,U. olhanensis,NA,FALSE,9,juvenile,male,1348,11,NA
11,12,5,U. olhanensis,NA,FALSE,5,juvenile,male,1349,13,NA
8,8,5,U. olhanensis,NA,FALSE,6,juvenile,-,1350,10,NA
12,8,8,U. olhanensis,NA,FALSE,8,juvenile,male,1351,16,NA
11,13,7,U. olhanensis,NA,FALSE,12,juvenile,male,1352,15,NA
9,7,5,U. olhanensis,NA,FALSE,6,juvenile,male,1353,12,NA
10,9,5,U. olhanensis,NA,FALSE,9,juvenile,male,1354,13,NA
12,12,5,U. olhanensis,NA,FALSE,8,juvenile,male,1355,14,NA
16,11,7,U. olhanensis,NA,FALSE,17,pre_puberty,male,1356,21,NA
14,9,9,U. olhanensis,NA,FALSE,12,pre_puberty, ,1357,18,NA
12,8,6,U. olhanensis,NA,FALSE,8,pre_puberty,male,1358,16,NA
14,9,6,U. olhanensis,NA,FALSE,13,pre_puberty,male,1359,18,NA
16,13,10,U. olhanensis,NA,FALSE,8,pre_puberty,male,1360,22,NA
13,13,6,U. olhanensis,NA,FALSE,12,pre_puberty,male,1361,17,NA
15,10,9,U. olhanensis,NA,FALSE,12,pre_puberty,male,1362,20,NA
14,13,7,U. olhanensis,NA,FALSE,7,pre_puberty,,1363,19,NA
14,9,8,U. olhanensis,NA,FALSE,12,pre_puberty,male,1364,18,NA
13,10,7,U. olhanensis,NA,FALSE,14,pre_puberty,,1365,17,NA
11,10,7,U. olhanensis,NA,FALSE,9,pre_puberty,male,1366,15,NA
17,17,9,U. olhanensis,NA,FALSE,13,pre_puberty,male,1367,22,NA
19,10,6,U. olhanensis,NA,FALSE,17,pre_puberty,male,1368,21,NA
16,11,10,U. olhanensis,NA,FALSE,18,pre_puberty,-,1369,22,NA
10,7,6,U. olhanensis,NA,FALSE,10,pre_puberty,male,1370,14,NA
17,13,8,U. olhanensis,NA,FALSE,10,pre_puberty,male,1371,21,NA
12,10,6,U. olhanensis,NA,FALSE,6,pre_puberty,male,1372,16,NA
15,13,7,U. olhanensis,NA,FALSE,12,pre_puberty,male,1373,21,NA
13,12,6,U. olhanensis,NA,FALSE,11,pre_puberty,male,1374,16,NA
17,13,7,U. olhanensis,NA,FALSE,10,pre_puberty,male,1375,22,NA
14,12,9,U. olhanensis,NA,FALSE,9,pre_puberty,male,1376,18,NA
15,13,8,U. olhanensis,NA,FALSE,9,pre_puberty, ,1377,20,NA
13,8,6,U. olhanensis,NA,FALSE,12,pre_puberty,male,1378,17,NA
16,10,9,U. olhanensis,NA,FALSE,14,pre_puberty,male,1379,22,NA
14,12,6,U. olhanensis,NA,FALSE,11,pre_puberty,male,1380,19,NA
15,15,8,U. olhanensis,NA,FALSE,11,pre_puberty,male,1381,21,NA
15,16,7,U. olhanensis,NA,FALSE,12,pre_puberty,male,1382,21,NA
12,5,5,U. olhanensis,NA,FALSE,7,pre_puberty,-,1383,15,NA
15,13,6,U. olhanensis,NA,FALSE,13,pre_puberty,male,1384,19,NA
17,15,7,U. olhanensis,NA,FALSE,13,pre_puberty,male,1385,22,NA
12,7,5,U. olhanensis,NA,FALSE,10,pre_puberty,male,1386,15,NA
12,11,8,U. olhanensis,NA,FALSE,10,pre_puberty,male,1387,15,NA
11,8,5,U. olhanensis,NA,FALSE,10,pre_puberty,-,1388,14,NA
15,10,6,U. olhanensis,NA,FALSE,15,pre_puberty, ,1389,20,NA
11,9,7,U. olhanensis,NA,FALSE,8,pre_puberty,male,1390,14,NA
11,9,4,U. olhanensis,NA,FALSE,11,pre_puberty,male,1391,15,NA
11,13,6,U. olhanensis,NA,FALSE,11,pre_puberty,male,1392,14,NA
16,12,11,U. olhanensis,NA,FALSE,12,pre_puberty,male,1393,22,NA
15,10,8,U. olhanensis,NA,FALSE,13,pre_puberty,-,1394,19,NA
14,17,8,U. olhanensis,NA,FALSE,10,pre_puberty,male,1395,18,NA
10,10,7,U. olhanensis,NA,FALSE,8,pre_puberty,?,1396,14,NA
12,9,6,U. olhanensis,NA,FALSE,5,pre_puberty,male,1397,17,NA
12,10,5,U. olhanensis,NA,FALSE,7,pre_puberty,male,1398,14,NA
15,12,7,U. olhanensis,NA,FALSE,11,pre_puberty,male,1399,20,NA
14,12,7,U. olhanensis,NA,FALSE,8,pre_puberty, ,1400,19,NA
15,9,8,U. olhanensis,NA,FALSE,11,pre_puberty,male,1401,20,NA
16,14,9,U. olhanensis,NA,FALSE,15,pre_puberty,male,1402,22,NA
14,11,9,U. olhanensis,NA,FALSE,12,pre_puberty,male,1403,18,NA
11,11,6,U. olhanensis,NA,FALSE,10,pre_puberty,,1404,15,NA
14,14,9,U. olhanensis,NA,FALSE,12,pre_puberty,male,1405,19,NA
14,8,5,U. olhanensis,NA,FALSE,12,pre_puberty,male,1406,14,NA
11,8,7,U. olhanensis,NA,FALSE,7,pre_puberty,male,1407,15,NA
10,5,6,U. olhanensis,NA,FALSE,11,pre_puberty,N/R,1408,14,NA
10,6,7,U. olhanensis,NA,FALSE,13,pre_puberty,male,1409,14,NA
13,12,7,U. olhanensis,NA,FALSE,7,pre_puberty,male,1410,15,NA
16,16,7,U. olhanensis,NA,FALSE,14,pre_puberty,male,1411,22,NA
16,12,9,U. olhanensis,NA,FALSE,15,pre_puberty,male,1412,20,NA
14,11,8,U. olhanensis,NA,FALSE,22,pre_puberty,male,1413,20,NA
16,18,8,U. olhanensis,NA,FALSE,13,pre_puberty,male,1414,21,NA
16,16,9,U. olhanensis,NA,FALSE,14,pre_puberty,male,1415,22,NA
14,12,8,U. olhanensis,NA,FALSE,10,pre_puberty,male,1416,18,NA
12,13,7,U. olhanensis,NA,FALSE,7,pre_puberty,male,1417,16,NA
12,11,6,U. olhanensis,NA,FALSE,5,pre_puberty,male,1418,16,NA
16,11,7,U. olhanensis,NA,FALSE,14,pre_puberty,male,1419,19,NA
15,12,9,U. olhanensis,NA,FALSE,12,pre_puberty,male,1420,20,NA
12,12,5,U. olhanensis,NA,FALSE,10,pre_puberty,male,1421,15,NA
14,12,6,U. olhanensis,NA,FALSE,7,pre_puberty,male,1422,19,NA
16,10,7,U. olhanensis,NA,FALSE,11,pre_puberty,male,1423,21,NA
12,9,8,U. olhanensis,NA,FALSE,9,pre_puberty,-,1424,16,NA
12,10,6,U. olhanensis,NA,FALSE,11,pre_puberty,,1425,16,NA
14,13,6,U. olhanensis,NA,FALSE,11,pre_puberty,male,1426,19,NA
15,16,8,U. olhanensis,NA,FALSE,12,pre_puberty,male,1427,22,NA
12,10,8,U. olhanensis,NA,FALSE,5,pre_puberty,male,1428,15,NA
17,15,11,U. olhanensis,NA,FALSE,12,pre_puberty,male,1429,21,NA
15,13,7,U. olhanensis,NA,FALSE,20,pre_puberty,male,1430,19,NA
11,7,6,U. olhanensis,NA,FALSE,9,pre_puberty,N/R,1431,14,NA
16,13,11,U. olhanensis,NA,FALSE,14,pre_puberty,male,1432,21,NA
12,8,5,U. olhanensis,NA,FALSE,9,pre_puberty,male,1433,16,NA
14,8,8,U. olhanensis,NA,FALSE,14,pre_puberty,male,1434,17,NA
18,15,11,U. olhanensis,NA,FALSE,11,pre_puberty, ,1435,22,NA
12,7,7,U. olhanensis,NA,FALSE,8,pre_puberty,male,1436,16,NA
13,9,6,U. olhanensis,NA,FALSE,10,pre_puberty,?,1437,18,NA
11,11,7,U. olhanensis,NA,FALSE,10,pre_puberty,male,1438,15,NA
12,8,5,U. olhanensis,NA,FALSE,10,pre_puberty,male,1439,16,NA
16,14,10,U. olhanensis,NA,FALSE,14,pre_puberty,male,1440,22,NA
15,15,8,U. olhanensis,NA,FALSE,13,pre_puberty,male,1441,20,NA
12,6,7,U. olhanensis,NA,FALSE,16,pre_puberty,male,1442,16,NA
11,10,7,U. olhanensis,NA,FALSE,7,pre_puberty,male,1443,15,NA
15,15,10,U. olhanensis,NA,FALSE,14,pre_puberty,male,1444,21,NA
13,10,8,U. olhanensis,NA,FALSE,11,pre_puberty,male,1445,17,NA
15,11,7,U. olhanensis,NA,FALSE,9,pre_puberty,male,1446,19,NA
11,10,4,U. olhanensis,NA,FALSE,9,pre_puberty, ,1447,15,NA
10,5,6,U. olhanensis,NA,FALSE,8,pre_puberty,male,1448,14,NA
12,13,5,U. olhanensis,NA,FALSE,14,pre_puberty,male,1449,17,NA
14,9,8,U. olhanensis,NA,FALSE,10,pre_puberty,male,1450,18,NA
15,11,8,U. olhanensis,NA,FALSE,12,pre_puberty,male,1451,20,NA
14,9,8,U. olhanensis,NA,FALSE,16,pre_puberty,male or female,1452,19,NA
14,14,7,U. olhanensis,NA,FALSE,10,pre_puberty,male,1453,17,NA
16,15,7,U. olhanensis,NA,FALSE,10,pre_puberty,male,1454,22,NA
14,11,10,U. olhanensis,NA,FALSE,11,pre_puberty,male,1455,20,NA
17,13,8,U. olhanensis,NA,FALSE,9,pre_puberty,male,1456,22,NA
20,16,9,U. olhanensis,NA,FALSE,14,sub_adult,male,1457,27,NA
16,12,8,U. olhanensis,NA,FALSE,10,sub_adult,male,1458,21,NA
16,21,6,U. olhanensis,NA,FALSE,14,sub_adult,male,1459,21,NA
15,18,10,U. olhanensis,NA,FALSE,16,sub_adult,male,1460,20,NA
18,16,11,U. olhanensis,NA,FALSE,15,sub_adult,male,1461,24,NA
20,12,11,U. olhanensis,NA,FALSE,13,sub_adult,male,1462,27,NA
20,18,9,U. olhanensis,NA,FALSE,12,sub_adult,male,1463,26,NA
15,9,9,U. olhanensis,NA,FALSE,12,sub_adult,male,1464,20,NA
16,12,7,U. olhanensis,NA,FALSE,13,sub_adult,male,1465,21,NA
17,10,9,U. olhanensis,NA,FALSE,17,sub_adult,male,1466,22,NA
21,11,9,U. olhanensis,NA,FALSE,20,sub_adult,male,1467,29,NA
15,8,9,U. olhanensis,NA,FALSE,12,sub_adult,male,1468,21,NA
16,10,9,U. olhanensis,NA,FALSE,9,sub_adult,male,1469,22,NA
15,15,9,U. olhanensis,NA,FALSE,16,sub_adult,male,1470,21,NA
23,15,12,U. olhanensis,NA,FALSE,12,sub_adult,male,1471,29,NA
19,15,8,U. olhanensis,NA,FALSE,14,sub_adult,male,1472,23,NA
17,12,10,U. olhanensis,NA,FALSE,12,sub_adult,male,1473,24,NA
16,11,7,U. olhanensis,NA,FALSE,19,sub_adult,male,1474,20,NA
15,9,10,U. olhanensis,NA,FALSE,10,sub_adult,male,1475,20,NA
16,14,6,U. olhanensis,NA,FALSE,11,sub_adult,male,1476,21,NA
24,17,13,U. olhanensis,NA,FALSE,20,sub_adult,male,1477,30,NA
23,16,14,U. olhanensis,NA,FALSE,22,sub_adult,male,1478,32,NA
24,15,15,U. olhanensis,NA,FALSE,19,sub_adult,male,1479,34,NA
16,14,8,U. olhanensis,NA,FALSE,12,sub_adult,male,1480,21,NA
22,18,9,U. olhanensis,NA,FALSE,15,sub_adult,male,1481,29,NA
21,24,15,U. olhanensis,NA,FALSE,22,sub_adult,male,1482,29,NA
24,16,14,U. olhanensis,NA,FALSE,26,sub_adult,male,1483,33,NA
24,21,11,U. olhanensis,NA,FALSE,22,sub_adult,male,1484,34,NA
16,13,8,U. olhanensis,NA,FALSE,9,sub_adult,male,1485,22,NA
